x,y,identifier,dataset_id,station_id,station_name,station_gaw_id,station_gaw_url,contributor_name,contributor_id,contributor_url,country_id,country_name_en,country_name_fr,gaw_id,instrument_name,instrument_model,instrument_serial,observation_date,daily_date,daily_wlcode,daily_obscode,daily_columno3,daily_stdevo3,daily_utc_begin,daily_utc_end,daily_utc_mean,daily_nobs,daily_mmu,daily_columnso2,monthly_date,monthly_columno3,monthly_stdevo3,monthly_npts,url
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-13:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-13T00:00:00Z,9,DS,330.5,2.0,,,9,9.0,1.60,0.8,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-12:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-12T00:00:00Z,9,DS,303.2,2.2,,,8,5.0,1.48,0.8,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-11:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-11T00:00:00Z,9,DS,299.2,3.1,,,10,15.0,1.52,1.5,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-10:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-10T00:00:00Z,9,DS,297.6,3.5,,,10,19.0,1.49,2.1,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-09:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-09T00:00:00Z,9,DS,296.7,4.6,,,10,19.0,1.39,2.2,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-08:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-08T00:00:00Z,9,DS,293.4,3.1,,,10,17.0,1.37,2.4,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-07:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-07T00:00:00Z,9,DS,298.1,7.5,,,11,18.0,1.38,1.9,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-06:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-06T00:00:00Z,9,DS,292.1,3.6,,,10,17.0,1.35,1.6,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-05:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-05T00:00:00Z,9,DS,294.2,3.4,,,10,21.0,1.43,1.5,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-04:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-04T00:00:00Z,9,DS,292.3,3.5,,,10,20.0,1.39,1.2,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-03:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-03T00:00:00Z,9,DS,295.7,2.5,,,11,16.0,1.39,1.8,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-02:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-02T00:00:00Z,9,DS,313.0,3.0,,,11,6.0,1.27,1.7,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-08-01:20010801.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-08-01T00:00:00Z,2001-08-01T00:00:00Z,9,DS,338.5,7.3,,,9,19.0,1.42,1.5,2001-08-01T00:00:00Z,310.0,12.1,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010801.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-31:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-31T00:00:00Z,9,DS,316.8,2.6,,,8,9.0,1.30,2.5,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-30:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-30T00:00:00Z,9,DS,325.2,6.9,,,11,23.0,1.37,0.9,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-29:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-29T00:00:00Z,9,DS,316.2,3.0,,,10,23.0,1.45,0.3,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-28:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-28T00:00:00Z,9,DS,313.9,4.2,,,10,25.0,1.44,0.5,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-27:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-27T00:00:00Z,9,DS,325.0,5.0,,,10,22.0,1.47,1.1,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-26:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-26T00:00:00Z,9,DS,306.7,7.0,,,10,19.0,1.36,0.5,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-25:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-25T00:00:00Z,9,DS,309.0,7.8,,,10,21.0,1.41,0.1,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-24:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-24T00:00:00Z,9,DS,320.3,3.0,,,10,21.0,1.39,0.6,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-23:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-23T00:00:00Z,9,DS,322.4,1.3,,,7,7.0,1.74,1.0,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-22:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-22T00:00:00Z,9,DS,341.5,5.7,,,9,21.0,1.31,-0.7,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-21:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-21T00:00:00Z,9,DS,330.7,15.1,,,10,19.0,1.48,0.7,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-20:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-20T00:00:00Z,9,DS,291.0,2.6,,,12,14.0,1.28,1.2,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-19:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-19T00:00:00Z,9,DS,299.4,3.1,,,10,27.0,1.37,1.3,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-18:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-18T00:00:00Z,9,DS,303.0,4.1,,,10,20.0,1.42,0.4,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-17:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-17T00:00:00Z,9,DS,285.8,9.7,,,10,12.0,1.47,1.3,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-16:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-16T00:00:00Z,9,DS,295.3,4.5,,,11,17.0,1.37,2.5,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-15:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-15T00:00:00Z,9,DS,302.2,4.0,,,11,24.0,1.32,0.9,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-14:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-14T00:00:00Z,9,DS,308.9,3.3,,,11,22.0,1.38,1.3,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-13:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-13T00:00:00Z,9,DS,314.1,3.2,,,10,20.0,1.40,2.0,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-12:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-12T00:00:00Z,9,DS,323.9,6.2,,,10,23.0,1.38,0.9,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-11:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-11T00:00:00Z,9,DS,340.0,8.9,,,9,11.0,1.33,0.3,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-10:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-10T00:00:00Z,9,DS,311.0,3.6,,,12,16.0,1.26,-0.2,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-09:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-09T00:00:00Z,9,DS,312.1,6.0,,,10,26.0,1.40,0.4,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-08:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-08T00:00:00Z,9,DS,316.0,2.8,,,11,25.0,1.31,0.6,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2001-07-07:20010701.brewer.mkii.005.auth.csv,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2001-07-01T00:00:00Z,2001-07-07T00:00:00Z,9,DS,319.5,2.8,,,10,21.0,1.33,1.0,2001-07-01T00:00:00Z,317.8,15.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2001/20010701.brewer.mkii.005.auth.csv
